출발지,도착지,거리 (km)
정문8,정문2,0.07175219058341624
정문8,정문3,0.05979349713627389
정문8,정문4,0.04783480169652333
정문8,정문5,0.03587610426200352
정문8,정문6,0.023917404834438293
정문8,정문7,0.011958703413077391
정문8,정문,0.09566957149757208
정문8,버정_학복관1,0.02391741280960393
정문8,버정_학복관2,0.01195870540836983
정문8,버스정류장_입구,0.035876122203384625
정문8,버스정류장_입구_제1주차장_입구1,0.07175226234575922
정문8,버스정류장_입구_제1주차장_입구2,0.04484515555796884
정문8,버스정류장_입구_제1주차장_입구3,0.053814190031155694
정문8,버스정류장_입구_제1주차장_입구4,0.06278322562754894
정문8,버스정류장_입구_제1주차장_입구5,0.08275204477173903
정문8,버스정류장_입구_제1주차장_입구6,0.09380874959233435
정문8,버스정류장_입구_제1주차장_입구7,0.10490437989846849
정문8,버스정류장_입구_제1주차장_입구8,0.11602776905901525
정문8,버스정류장_입구_제1주차장_입구9,0.12704745606100448
정문8,제1주차장_입구_도서관_로터리1,0.1810171477862037
정문8,제1주차장_입구_도서관_로터리2,0.13607002266497334
정문8,제1주차장_입구_도서관_로터리3,0.14501169544439238
정문8,제1주차장_입구_도서관_로터리4,0.15398911182206432
정문8,제1주차장_입구_도서관_로터리5,0.16299636588672825
정문8,제1주차장_입구_도서관_로터리6,0.17202877087069046
정문8,제1주차장_입구_도서관_로터리7,0.1895756095544485
정문8,제1주차장_입구_도서관_로터리8,0.19809115508550756
정문8,제1주차장_입구_도서관_로터리9,0.20664548916045392
정문8,제1주차장_입구_도서관_로터리10,0.21523398696229787
정문8,제1주차장_입구_도서관_로터리11,0.22385271628538753
정문8,도서관_로터리_n,0.23249852825016604
정문8,도서관_로터리_ne,0.2366448724621281
정문8,도서관_로터리_e,0.24109632058139283
정문8,도서관_로터리_es,0.2491927983085807
정문8,도서관_로터리_s,0.25739943226382717
정문8,본관_도서관로터리1,0.35029722118597384
정문8,본관_도서관로터리2,0.33990723077998436
정문8,본관_도서관로터리3,0.3295305064708531
정문8,본관_도서관로터리4,0.3191683421506716
정문8,본관_도서관로터리5,0.30882220342891753
정문8,본관_도서관로터리6,0.2984937566826904
정문8,본관_도서관로터리7,0.28818490411017456
정문8,본관_도서관로터리8,0.277897826282498
정문8,본관_도서관로터리9,0.267635034045225
정문8,본관 앞,0.36069933132031656
정문8,본관_본관 앞1,0.3699313550153016
정문8,본관_본관 앞2,0.3791699593938514
정문8,본관,0.3884157846462433
정문,정문2,0.023917380914601508
정문,정문3,0.03587607436159162
정문,정문4,0.047834769801878674
정문,정문5,0.05979346723621334
정문,정문6,0.07175216666357956
정문,정문7,0.08371086808401698
정문,정문8,0.09566957149757208
정문,버정_학복관1,0.11958698430737343
정문,버정_학복관2,0.10762827690675611
정문,버스정류장_입구,0.1315456937012327
정문,버스정류장_입구_제1주차장_입구1,0.16742183384338966
정문,버스정류장_입구_제1주차장_입구2,0.1405147270545074
정문,버스정류장_입구_제1주차장_입구3,0.14948376152833687
정문,버스정류장_입구_제1주차장_입구4,0.15845279712486174
정문,버스정류장_입구_제1주차장_입구5,0.17840167864874534
정문,버스정류장_입구_제1주차장_입구6,0.18941202310858202
정문,버스정류장_입구_제1주차장_입구7,0.20044784139297514
정문,버스정류장_입구_제1주차장_입구8,0.21150514608702653
정문,버스정류장_입구_제1주차장_입구9,0.22243841680379325
정문,제1주차장_입구_도서관_로터리1,0.2756039858505148
정문,제1주차장_입구_도서관_로터리2,0.23135696723875676
정문,제1주차장_입구_도서관_로터리3,0.24016832210661412
정문,제1주차장_입구_도서관_로터리4,0.24901107118135854
정문,제1주차장_입구_도서관_로터리5,0.2578819849537572
정문,제1주차장_입구_도서관_로터리6,0.2667782538290828
정문,제1주차장_입구_도서관_로터리7,0.28397928394791505
정문,제1주차장_입구_도서관_로터리8,0.2922817713679993
정문,제1주차장_입구_도서관_로터리9,0.30062284056065375
정문,제1주차장_입구_도서관_로터리10,0.3089993671409961
정문,제1주차장_입구_도서관_로터리11,0.3174085439329717
정문,도서관_로터리_n,0.3258481901872408
정문,도서관_로터리_ne,0.32928839899844403
정문,도서관_로터리_e,0.33296556043036685
정문,도서관_로터리_es,0.3415084239488589
정문,도서관_로터리_s,0.35011104657025277
정문,본관_도서관로터리1,0.44102282622287275
정문,본관_도서관로터리2,0.430826020974542
정문,본관_도서관로터리3,0.420649062533219
정문,본관_도서관로터리4,0.4104934270119841
정문,본관_도서관로터리5,0.40036073703919645
정문,본관_도서관로터리6,0.3902527799059638
정문,본관_도서관로터리7,0.38017152837396107
정문,본관_도서관로터리8,0.3701191646420522
정문,본관_도서관로터리9,0.3600981079589736
정문,본관 앞,0.4512381328417331
정문,본관_본관 앞1,0.46032289114670205
정문,본관_본관 앞2,0.46941871103721383
정문,본관,0.47852613480268297
버정_학복관1,정문2,0.09566960339327786
버정_학복관1,정문3,0.08371090994559023
버정_학복관1,정문4,0.07175221450607974
버정_학복관1,정문5,0.0597935170715316
버정_학복관1,정문6,0.04783481764473146
버정_학복관1,정문7,0.03587611622351355
버정_학복관1,정문8,0.02391741280960393
버정_학복관1,정문,0.11958698430737343
버정_학복관1,버정_학복관2,0.01195870740118898
버정_학복관1,버스정류장_입구,0.011958709393655289
버정_학복관1,버스정류장_입구_제1주차장_입구1,0.04783484953620224
버정_학복관1,버스정류장_입구_제1주차장_입구2,0.020927742747382908
버정_학복관1,버스정류장_입구_제1주차장_입구3,0.02989677722107906
버정_학복관1,버스정류장_입구_제1주차장_입구4,0.03886581281828574
버정_학복관1,버스정류장_입구_제1주차장_입구5,0.058849749818742296
버정_학복관1,버스정류장_입구_제1주차장_입구6,0.06993625699941797
버정_학복관1,버스정류장_입구_제1주차장_입구7,0.08106499744260898
버정_학복관1,버스정류장_입구_제1주차장_입구8,0.09222068297573593
버정_학복관1,버스정류장_입구_제1주차장_입구9,0.10328027463588452
버정_학복관1,제1주차장_입구_도서관_로터리1,0.15757484132135532
버정_학복관1,제1주차장_입구_도서관_로터리2,0.11234994417941836
버정_학복관1,제1주차장_입구_도서관_로터리3,0.12134863903010212
버정_학복관1,제1주차장_입구_도서관_로터리4,0.1303817028343389
버정_학복관1,제1주차장_입구_도서관_로터리5,0.1394424564753882
버정_학복관1,제1주차장_입구_도서관_로터리6,0.14852583240023423
버정_학복관1,제1주차장_입구_도서관_로터리7,0.16620105903273466
버정_학복관1,제1주차장_입구_도서관_로터리8,0.17479469447472243
버정_학복관1,제1주차장_입구_도서관_로터리9,0.1834247446603685
버정_학복관1,제1주차장_입구_도서관_로터리10,0.19208630154514064
버정_학복관1,제1주차장_입구_도서관_로터리11,0.20077528752953655
버정_학복관1,도서관_로터리_n,0.20948845033801972
버정_학복관1,도서관_로터리_ne,0.21390067514366465
버정_학복관1,도서관_로터리_e,0.21863896600345115
버정_학복관1,도서관_로터리_es,0.2265491786888427
버정_학복관1,도서관_로터리_s,0.23459297801541382
버정_학복관1,본관_도서관로터리1,0.3280550581998389
버정_학복관1,본관_도서관로터리2,0.3176139424378246
버정_학복관1,본관_도서관로터리3,0.3071835909554137
버정_학복관1,본관_도서관로터리4,0.29676513871771887
버정_학복관1,본관_도서관로터리5,0.2863598844742991
버정_학복관1,본관_도서관로터리6,0.2759693210628989
버정_학복관1,본관_도서관로터리7,0.26559517265793336
버정_학복관1,본관_도서관로터리8,0.2552394407889043
버정_학복관1,본관_도서관로터리9,0.24490446165407123
버정_학복관1,본관 앞,0.3385059422038381
버정_학복관1,본관_본관 앞1,0.34777499275264434
버정_학복관1,본관_본관 앞2,0.35704911316252014
버정_학복관1,본관,0.36632900613867353
버정_학복관2,정문2,0.08371089599196657
버정_학복관2,정문3,0.07175220254563167
버정_학복관2,정문4,0.05979350710425612
버정_학복관2,정문5,0.04783480967098023
버정_학복관2,정문6,0.03587611024293481
버정_학복관2,정문7,0.023917408821842203
버정_학복관2,정문8,0.01195870540836983
버정_학복관2,정문,0.10762827690675611
버정_학복관2,버정_학복관1,0.01195870740118898
버정_학복관2,버스정류장_입구,0.023917416795240627
버정_학복관2,버스정류장_입구_제1주차장_입구1,0.05979355693816713
버정_학복관2,버스정류장_입구_제1주차장_입구2,0.032886450148675056
버정_학복관2,버스정류장_입구_제1주차장_입구3,0.04185548462245313
버정_학복관2,버스정류장_입구_제1주차장_입구4,0.050824520219062426
버정_학복관2,버스정류장_입구_제1주차장_입구5,0.07079962172781318
버정_학복관2,버스정류장_입구_제1주차장_입구6,0.08186922631379479
버정_학복관2,버스정류장_입구_제1주차장_입구7,0.09297967952495881
버정_학복관2,버스정류장_입구_제1주차장_입구8,0.1041179053371458
버정_학복관2,버스정류장_입구_제1주차장_입구9,0.11515608984710053
버정_학복관2,제1주차장_입구_도서관_로터리1,0.1692793799732023
버정_학복관2,제1주차장_입구_도서관_로터리2,0.12420052299821449
버정_학복관2,제1주차장_입구_도서관_로터리3,0.13316880784258253
버정_학복관2,제1주차장_입구_도서관_로터리4,0.14217245461281802
버정_학복관2,제1주차장_입구_도서관_로터리5,0.15120514644212668
버정_학복관2,제1주차장_입구_도서관_로터리6,0.16026197227091085
버정_학복관2,제1주차장_입구_도서관_로터리7,0.17787029298690724
버정_학복관2,제1주차장_입구_도서관_로터리8,0.18642326753591304
버정_학복관2,제1주차장_입구_도서관_로터리9,0.19501406806442576
버정_학복관2,제1주차장_입구_도서관_로터리10,0.20363790738881116
버정_학복관2,제1주차장_입구_도서관_로터리11,0.212290759175826
버정_학복관2,도서관_로터리_n,0.220969403515492
버정_학복관2,도서관_로터리_ne,0.2252423943133623
버정_학복관2,도서관_로터리_e,0.22983081923630855
버정_학복관2,도서관_로터리_es,0.23783981886788233
버정_학복관2,도서관_로터리_s,0.24596982634416073
버정_학복관2,본관_도서관로터리1,0.33914763849606977
버정_학복관2,본관_도서관로터리2,0.3287320482378079
버정_학복관2,본관_도서관로터리3,0.3183285177712163
버정_학복관2,본관_도서관로터리4,0.30793826937534235
버정_학복관2,본관_도서관로터리5,0.29756269437321586
버정_학복관2,본관_도서관로터리6,0.28720338302400067
버정_학복관2,본관_도서관로터리7,0.27686216090943716
버정_학복관2,본관_도서관로터리8,0.26654113348041975
버정_학복관2,본관_도서관로터리9,0.25624274094032357
버정_학복관2,본관 앞,0.3495742106052061
버정_학복관2,본관_본관 앞1,0.35882490844748854
버정_학복관2,본관_본관 앞2,0.36808144755744704
버정_학복관2,본관,0.37734449722718805
버스정류장_입구,정문2,0.1076283127873966
버스정류장_입구,정문3,0.09566961933971906
버스정류장_입구,정문4,0.0837109239002695
버스정류장_입구,정문5,0.0717522264658234
버스정류장_입구,정문6,0.059793527038455946
버스정류장_입구,정문7,0.04783482561742231
버스정류장_입구,정문8,0.035876122203384625
버스정류장_입구,정문,0.1315456937012327
버스정류장_입구,버정_학복관1,0.011958709393655289
버스정류장_입구,버정_학복관2,0.023917416795240627
버스정류장_입구,버스정류장_입구_제1주차장_입구1,0.03587614014193937
버스정류장_입구,버스정류장_입구_제1주차장_입구2,0.00896903335370058
버스정류장_입구,버스정류장_입구_제1주차장_입구3,0.01793806782699062
버스정류장_입구,버스정류장_입구_제1주차장_입구4,0.0269071034241233
버스정류장_입구,버스정류장_입구_제1주차장_입구5,0.04690438047320379
버스정류장_입구,버스정류장_입구_제1주차장_입구6,0.05801388730692459
버스정류장_입구,버스정류장_입구_제1주차장_입구7,0.06916551223180283
버스정류장_입구,버스정류장_입구_제1주차장_입구8,0.08034171896154227
버스정류장_입구,버스정류장_입구_제1주차장_입구9,0.0914260714135236
버스정류장_입구,제1주차장_입구_도서관_로터리1,0.14591152914289027
버스정류장_입구,제1주차장_입구_도서관_로터리2,0.10052497870077028
버스정류장_입구,제1주차장_입구_도서관_로터리3,0.10955854323114506
버스정류장_입구,제1주차장_입구_도서관_로터리4,0.11862458198925423
버스정류장_입구,제1주차장_입구_도서관_로터리5,0.12771617950242414
버스정류장_입구,제1주차장_입구_도서관_로터리6,0.13682824106358932
버스정류장_입구,제1주차장_입구_도서관_로터리7,0.15457608020253746
버스정류장_입구,제1주차장_입구_도서관_로터리8,0.16321383973220416
버스정류장_입구,제1주차장_입구_도서관_로터리9,0.17188603481900816
버스정류장_입구,제1주차장_입구_도서관_로터리10,0.18058770454395967
버스정류장_입구,제1주차장_입구_도서관_로터리11,0.1893147846442003
버스정류장_입구,도서관_로터리_n,0.19806404617280238
버스정류장_입구,도서관_로터리_ne,0.20262991807300107
버스정류장_입구,도서관_로터리_e,0.20753267668849465
버스정류장_입구,도서관_로터리_es,0.21533068440973685
버스정류장_입구,도서관_로터리_s,0.22327695236924402
버스정류장_입구,본관_도서관로터리1,0.31702546404275783
버스정류장_입구,본관_도서관로터리2,0.3065591237516743
버스정류장_입구,본관_도서관로터리3,0.2961021695515952
버스정류장_입구,본관_도서관로터리4,0.28565563220467516
버스정류장_입구,본관_도서관로터리5,0.2752206978635227
버스정류장_입구,본관_도서관로터리6,0.26479873821911754
버스정류장_입구,본관_도서관로터리7,0.25439134789912643
버스정류장_입구,본관_도서관로터리8,0.24400039116073902
버스정류장_입구,본관_도서관로터리9,0.23362806070727507
버스정류장_입구,본관 앞,0.3275002905625675
버스정류장_입구,본관_본관 앞1,0.3367871724860395
버스정류장_입구,본관_본관 앞2,0.3460783289535195
버스정류장_입구,본관,0.35537450014978217
버스정류장_입구_제1주차장_입구1,정문2,0.14350445292805183
버스정류장_입구_제1주차장_입구1,정문3,0.13154575948158045
버스정류장_입구_제1주차장_입구1,정문4,0.11958706404169836
버스정류장_입구_제1주차장_입구1,정문5,0.10762836660765052
버스정류장_입구_제1주차장_입구1,정문6,0.09566966717974967
버스정류장_입구_제1주차장_입구1,정문7,0.08371096575901642
버스정류장_입구_제1주차장_입구1,정문8,0.07175226234575922
버스정류장_입구_제1주차장_입구1,정문,0.16742183384338966
버스정류장_입구_제1주차장_입구1,버정_학복관1,0.04783484953620224
버스정류장_입구_제1주차장_입구1,버정_학복관2,0.05979355693816713
버스정류장_입구_제1주차장_입구1,버스정류장_입구,0.03587614014193937
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구2,0.026907106789191948
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구3,0.01793807231480818
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구4,0.008969036718770708
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구5,0.011239809637685713
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구6,0.022479619460561134
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구7,0.03371942946548027
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구8,0.04495923965530442
버스정류장_입구_제1주차장_입구1,버스정류장_입구_제1주차장_입구9,0.05613011680093166
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리1,0.1112984116491777
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리2,0.06534282653537618
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리3,0.07451141359570679
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리4,0.0836966579161417
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리5,0.09289361841578596
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리6,0.10209912897959844
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리7,0.12009501880598877
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리8,0.12888601961760088
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리9,0.13770060723922053
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리10,0.14653452525207739
버스정류장_입구_제1주차장_입구1,제1주차장_입구_도서관_로터리11,0.15538447679070014
버스정류장_입구_제1주차장_입구1,도서관_로터리_n,0.1642478817413986
버스정류장_입구_제1주차장_입구1,도서관_로터리_ne,0.16938468992462974
버스정류장_입구_제1주차장_입구1,도서관_로터리_e,0.17488965481339383
버스정류장_입구_제1주차장_입구1,도서관_로터리_es,0.18224093689457604
버스정류장_입구_제1주차장_입구1,도서관_로터리_s,0.1898023415047264
버스정류장_입구_제1주차장_입구1,본관_도서관로터리1,0.2843876860434826
버스정류장_입구_제1주차장_입구1,본관_도서관로터리2,0.2738508275510971
버스정류장_입구_제1주차장_입구1,본관_도서관로터리3,0.26331889913672524
버스정류장_입구_제1주차장_입구1,본관_도서관로터리4,0.25279251696728083
버스정류장_입구_제1주차장_입구1,본관_도서관로터리5,0.24227240394400107
버스정류장_입구_제1주차장_입구1,본관_도서관로터리6,0.23175941374859432
버스정류장_입구_제1주차장_입구1,본관_도서관로터리7,0.22125456167794996
버스정류장_입구_제1주차장_입구1,본관_도서관로터리8,0.2107590645844293
버스정류장_입구_제1주차장_입구1,본관_도서관로터리9,0.2002743931925057
버스정류장_입구_제1주차장_입구1,본관 앞,0.2949289462378434
버스정류장_입구_제1주차장_입구1,본관_본관 앞1,0.30426337722044516
버스정류장_입구_제1주차장_입구1,본관_본관 앞2,0.3135997021759427
버스정류장_입구_제1주차장_입구1,본관,0.32293878901602874
버스정류장_입구_제1주차장_입구2,정문2,0.11659734614071994
버스정류장_입구_제1주차장_입구2,정문3,0.10463865269382273
버스정류장_입구_제1주차장_입구2,정문4,0.09267995725376875
버스정류장_입구_제1주차장_입구2,정문5,0.08072125981945899
버스정류장_입구_제1주차장_입구2,정문6,0.0687625603915546
버스정류장_입구_제1주차장_입구2,정문7,0.05680385897107059
버스정류장_입구_제1주차장_입구2,정문8,0.04484515555796884
버스정류장_입구_제1주차장_입구2,정문,0.1405147270545074
버스정류장_입구_제1주차장_입구2,버정_학복관1,0.020927742747382908
버스정류장_입구_제1주차장_입구2,버정_학복관2,0.032886450148675056
버스정류장_입구_제1주차장_입구2,버스정류장_입구,0.00896903335370058
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구1,0.026907106789191948
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구3,0.00896903447362267
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구4,0.017938070070721172
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구5,0.03795086719305965
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구6,0.04908371380248618
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구7,0.06025628870018994
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구8,0.07144995755722755
버스정류장_입구_제1주차장_입구2,버스정류장_입구_제1주차장_입구9,0.08255520368678447
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리1,0.13719742664269108
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리2,0.0916790269015818
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리3,0.10074206007112355
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리4,0.10983531020792588
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리5,0.11895184769084052
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리6,0.1280867001795046
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리7,0.14589275435974844
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리8,0.15456596818565582
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리9,0.16327167503015627
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리10,0.17200494125978574
버스정류장_입구_제1주차장_입구2,제1주차장_입구_도서관_로터리11,0.18076177244589653
버스정류장_입구_제1주차장_입구2,도서관_로터리_n,0.18953900679775548
버스정류장_입구_제1주차장_입구2,도서관_로터리_ne,0.19423085370874738
버스정류장_입구_제1주차장_입구2,도서관_로터리_e,0.1992677220303292
버스정류장_입구_제1주차장_입구2,도서관_로터리_es,0.20697121990879172
버스정류장_입구_제1주차장_입구2,도서관_로터리_s,0.21483563193475033
버스정류장_입구_제1주차장_입구2,본관_도서관로터리1,0.30879866474111695
버스정류장_입구_제1주차장_입구2,본관_도서관로터리2,0.2983137760803289
버스정류장_입구_제1주차장_입구2,본관_도서관로터리3,0.28783719295350796
버스정류장_입구_제1주차장_입구2,본관_도서관로터리4,0.27736985646263557
버스정류장_입구_제1주차장_입구2,본관_도서관로터리5,0.26691285444116714
버스정류장_입구_제1주차장_입구2,본관_도서관로터리6,0.25646745096922513
버스정류장_입구_제1주차장_입구2,본관_도서관로터리7,0.24603512326701768
버스정류장_입구_제1주차장_입구2,본관_도서관로터리8,0.23561760815629426
버스정류장_입구_제1주차장_입구2,본관_도서관로터리9,0.2252169611012649
버스정류장_입구_제1주차장_입구2,본관 앞,0.31929104075207354
버스정류장_입구_제1주차장_입구2,본관_본관 앞1,0.32859080618220576
버스정류장_입구_제1주차장_입구2,본관_본관 앞2,0.33789424103661864
버스정류장_입구_제1주차장_입구2,본관,0.34720211593241634
버스정류장_입구_제1주차장_입구3,정문2,0.12556638061419978
버스정류장_입구_제1주차장_입구3,정문3,0.1136076871673509
버스정류장_입구_제1주차장_입구3,정문4,0.10164899172702374
버스정류장_입구_제1주차장_입구3,정문5,0.0896902942921174
버스정류장_입구_제1주차장_입구3,정문6,0.077731594865062
버스정류장_입구_제1주차장_입구3,정문7,0.06577289344404766
버스정류장_입구_제1주차장_입구3,정문8,0.053814190031155694
버스정류장_입구_제1주차장_입구3,정문,0.14948376152833687
버스정류장_입구_제1주차장_입구3,버정_학복관1,0.02989677722107906
버스정류장_입구_제1주차장_입구3,버정_학복관2,0.04185548462245313
버스정류장_입구_제1주차장_입구3,버스정류장_입구,0.01793806782699062
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구1,0.01793807231480818
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구2,0.00896903447362267
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구4,0.008969035596374436
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구5,0.029006944348647003
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구6,0.040170858787461176
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구7,0.05136788565383601
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구8,0.06258025387817766
버스정류장_입구_제1주차장_입구3,버스정류장_입구_제1주차장_입구9,0.07370809930050765
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리1,0.12851840607813217
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리2,0.08285954229809754
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리3,0.09195508747023373
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리4,0.1010776260259735
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리5,0.11022045570487034
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리6,0.1193789144885461
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리7,0.13724618136082878
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리8,0.14595686665443217
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리9,0.15469763466973252
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리10,0.1634636597215575
버스정류장_입구_제1주차장_입구3,제1주차장_입구_도서관_로터리11,0.1722510858014301
버스정류장_입구_제1주차장_입구3,도서관_로터리_n,0.18105687322034203
버스정류장_입구_제1주차장_입구3,도서관_로터리_ne,0.18588505323946086
버스정류장_입구_제1주차장_입구3,도서관_로터리_e,0.19106628683432805
버스정류장_입구_제1주차장_입구3,도서관_로터리_es,0.1986649335180115
버스정류장_입구_제1주차장_입구3,도서관_로터리_s,0.20643882314880338
버스정류장_입구_제1주차장_입구3,본관_도서관로터리1,0.30061432765539925
버스정류장_입구_제1주차장_입구3,본관_도서관로터리2,0.2901113747170524
버스정류장_입구_제1주차장_입구3,본관_도서관로터리3,0.2796156156651208
버스정류장_입구_제1주차장_입구3,본관_도서관로터리4,0.2691278921374004
버스정류장_입구_제1주차장_입구3,본관_도서관로터리5,0.2586491815852214
버스정류장_입구_제1주차장_입구3,본관_도서관로터리6,0.24818062561779777
버스정류장_입구_제1주차장_입구3,본관_도서관로터리7,0.23772356572906372
버스정류장_입구_제1주차장_입구3,본관_도서관로터리8,0.22727958868332676
버스정류장_입구_제1주차장_입구3,본관_도서관로터리9,0.21685058474398483
버스정류장_입구_제1주차장_입구3,본관 앞,0.31112374595194187
버스정류장_입구_제1주차장_입구3,본관_본관 앞1,0.32043583525281444
버스정류장_입구_제1주차장_입구3,본관_본관 앞2,0.32975098904549116
버스정류장_입구_제1주차장_입구3,본관,0.3390700098812823
버스정류장_입구_제1주차장_입구4,정문2,0.1345354162103234
버스정류장_입구_제1주차장_입구4,정문3,0.12257672276350198
버스정류장_입구_제1주차장_입구4,정문4,0.11061802732322835
버스정류장_입구_제1주차장_입구4,정문5,0.09865932988982576
버스정류장_입구_제1주차장_입구4,정문6,0.08670063046076744
버스정류장_입구_제1주차장_입구4,정문7,0.0747419290416737
버스정류장_입구_제1주차장_입구4,정문8,0.06278322562754894
버스정류장_입구_제1주차장_입구4,정문,0.15845279712486174
버스정류장_입구_제1주차장_입구4,버정_학복관1,0.03886581281828574
버스정류장_입구_제1주차장_입구4,버정_학복관2,0.050824520219062426
버스정류장_입구_제1주차장_입구4,버스정류장_입구,0.0269071034241233
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구1,0.008969036718770708
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구2,0.017938070070721172
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구3,0.008969035596374436
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구5,0.020085429219265847
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구6,0.0312901260091197
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구7,0.04251336481872174
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구8,0.053743530653553445
버스정류장_입구_제1주차장_입구4,버스정류장_입구_제1주차장_입구9,0.06489447845834573
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리1,0.11988208734763708
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리2,0.07407597945032456
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리3,0.08320697559505869
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리4,0.09236051567157234
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리5,0.10153050244516405
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리6,0.11071284928117929
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리7,0.12864377248912018
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리8,0.13739382354041277
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리9,0.14617100923603876
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리10,0.15497071912775487
버스정류장_입구_제1주차장_입구4,제1주차장_입구_도서관_로터리11,0.1637893228790089
버스정류장_입구_제1주차장_입구4,도서관_로터리_n,0.17262397044732822
버스정류장_입구_제1주차장_입구4,도서관_로터리_ne,0.17760002593991994
버스정류장_입구_제1주차장_입구4,도서관_로터리_e,0.18293691458267172
버스정류장_입구_제1주차장_입구4,도서관_로터리_es,0.19041878459342731
버스정류장_입구_제1주차장_입구4,도서관_로터리_s,0.19809218656852381
버스정류장_입구_제1주차장_입구4,본관_도서관로터리1,0.29247601755916386
버스정류장_입구_제1주차장_입구4,본관_도서관로터리2,0.2819556678568176
